region,st_num,date,avg_temp
iç_anadolu,17130,2009-11-15,10.05
iç_anadolu,17130,2009-12-15,4.8500000000000005
iç_anadolu,17130,2010-01-15,2.799999999999999
iç_anadolu,17130,2010-02-15,5.6000000000000005
iç_anadolu,17130,2010-03-15,9.75
iç_anadolu,17130,2010-04-15,11.95
iç_anadolu,17130,2010-05-15,18.45
iç_anadolu,17130,2010-06-15,22.65
iç_anadolu,17130,2010-07-15,27.1
iç_anadolu,17130,2010-08-15,27.7
iç_anadolu,17130,2010-09-15,22.7
iç_anadolu,17130,2010-10-15,13.0
iç_anadolu,17130,2010-11-15,12.6
iç_anadolu,17130,2010-12-15,8.0
iç_anadolu,17130,2011-01-15,3.0
iç_anadolu,17130,2011-02-15,2.55
iç_anadolu,17130,2011-03-15,6.65
iç_anadolu,17130,2011-04-15,10.05
iç_anadolu,17130,2011-05-15,14.6
iç_anadolu,17130,2011-06-15,19.7
iç_anadolu,17130,2011-07-15,24.3
iç_anadolu,17130,2011-08-15,25.3
iç_anadolu,17130,2011-09-15,19.2
iç_anadolu,17130,2011-10-15,13.0
iç_anadolu,17130,2011-11-15,4.05
iç_anadolu,17130,2011-12-15,4.6
iç_anadolu,17130,2012-01-15,0.4499999999999993
iç_anadolu,17130,2012-02-15,-2.9000000000000004
iç_anadolu,17130,2012-03-15,6.6000000000000005
iç_anadolu,17130,2012-04-15,14.1
iç_anadolu,17130,2012-05-15,18.6
iç_anadolu,17130,2012-06-15,23.35
iç_anadolu,17130,2012-07-15,27.25
iç_anadolu,17130,2012-08-15,24.0
iç_anadolu,17130,2012-09-15,21.8
iç_anadolu,17130,2012-10-15,19.05
iç_anadolu,17130,2012-11-15,10.8
iç_anadolu,17130,2012-12-15,7.0
iç_anadolu,17130,2013-01-15,4.4
iç_anadolu,17130,2013-02-15,7.6
iç_anadolu,17130,2013-03-15,9.1
iç_anadolu,17130,2013-04-15,15.8
iç_anadolu,17130,2013-05-15,19.15
iç_anadolu,17130,2013-06-15,22.200000000000006
iç_anadolu,17130,2013-07-15,23.05
iç_anadolu,17130,2013-08-15,23.8
iç_anadolu,17130,2013-09-15,19.4
iç_anadolu,17130,2013-10-15,13.15
iç_anadolu,17130,2013-11-15,10.1
iç_anadolu,17130,2013-12-15,1.0
iç_anadolu,17130,2014-01-15,5.800000000000002
iç_anadolu,17130,2014-02-15,6.449999999999998
iç_anadolu,17130,2014-03-15,8.850000000000003
iç_anadolu,17130,2014-04-15,13.75
iç_anadolu,17130,2014-05-15,18.05
iç_anadolu,17130,2014-06-15,21.75
iç_anadolu,17130,2014-07-15,25.15
iç_anadolu,17130,2014-08-15,26.85
iç_anadolu,17130,2014-09-15,20.25
iç_anadolu,17130,2014-10-15,12.2
iç_anadolu,17130,2014-11-15,7.95
iç_anadolu,17130,2014-12-15,5.699999999999998
iç_anadolu,17130,2015-01-15,-1.85
iç_anadolu,17130,2015-02-15,4.1
iç_anadolu,17130,2015-03-15,8.100000000000001
iç_anadolu,17130,2015-04-15,10.7
iç_anadolu,17130,2015-05-15,18.9
iç_anadolu,17130,2015-06-15,19.55
iç_anadolu,17130,2015-07-15,25.6
iç_anadolu,17130,2015-08-15,23.15
iç_anadolu,17130,2015-09-15,24.200000000000006
iç_anadolu,17130,2015-10-15,14.35
iç_anadolu,17130,2015-11-15,9.7
iç_anadolu,17130,2015-12-15,1.7999999999999998
iç_anadolu,17130,2016-01-15,-0.25
iç_anadolu,17130,2016-02-15,7.6
iç_anadolu,17130,2016-03-15,10.5
iç_anadolu,17130,2016-04-15,14.3
iç_anadolu,17130,2016-05-15,17.6
iç_anadolu,17130,2016-06-15,23.05
iç_anadolu,17130,2016-07-15,25.4
iç_anadolu,17130,2016-08-15,24.950000000000006
iç_anadolu,17130,2016-09-15,19.1
iç_anadolu,17130,2016-10-15,14.9
iç_anadolu,17130,2016-11-15,8.3
iç_anadolu,17130,2016-12-15,0.2000000000000001
iç_anadolu,17130,2018-01-15,3.75
iç_anadolu,17130,2018-02-15,6.449999999999998
iç_anadolu,17130,2018-03-15,9.95
iç_anadolu,17130,2018-04-15,14.35
iç_anadolu,17130,2018-05-15,19.0
iç_anadolu,17130,2018-06-15,23.15
iç_anadolu,17130,2018-07-15,25.25
iç_anadolu,17130,2018-08-15,24.8
iç_anadolu,17130,2018-09-15,20.65
iç_anadolu,17130,2018-10-15,13.95
iç_anadolu,17130,2018-11-15,10.6
iç_anadolu,17130,2018-12-15,1.2000000000000002
iç_anadolu,17130,2020-01-15,2.2
iç_anadolu,17130,2020-02-15,4.75
iç_anadolu,17130,2020-03-15,8.350000000000001
iç_anadolu,17130,2020-04-15,12.45
iç_anadolu,17130,2020-05-15,18.8
iç_anadolu,17130,2020-06-15,21.700000000000006
iç_anadolu,17130,2020-07-15,25.8
iç_anadolu,17130,2020-08-15,25.9
iç_anadolu,17130,2020-09-15,25.75
iç_anadolu,17130,2020-10-15,19.95
iç_anadolu,17130,2020-11-15,7.65
iç_anadolu,17130,2020-12-15,5.9
iç_anadolu,17135,2005-01-15,5.9
iç_anadolu,17135,2005-02-15,2.2
iç_anadolu,17135,2005-03-15,8.45
iç_anadolu,17135,2005-04-15,13.1
iç_anadolu,17135,2005-05-15,17.8
iç_anadolu,17135,2005-06-15,20.9
iç_anadolu,17135,2005-07-15,26.3
iç_anadolu,17135,2005-08-15,26.5
iç_anadolu,17135,2005-09-15,20.05
iç_anadolu,17135,2005-10-15,12.7
iç_anadolu,17135,2005-11-15,5.4
iç_anadolu,17135,2005-12-15,3.3999999999999995
iç_anadolu,17135,2006-01-15,-5.4
iç_anadolu,17135,2006-02-15,0.75
iç_anadolu,17135,2006-03-15,8.850000000000003
iç_anadolu,17135,2006-04-15,11.9
iç_anadolu,17135,2006-05-15,18.85
iç_anadolu,17135,2006-06-15,22.9
iç_anadolu,17135,2006-07-15,22.6
iç_anadolu,17135,2006-08-15,28.2
iç_anadolu,17135,2006-09-15,20.450000000000006
iç_anadolu,17135,2006-10-15,17.75
iç_anadolu,17135,2006-11-15,5.949999999999998
iç_anadolu,17135,2006-12-15,0.0999999999999996
marmara,17145,2005-01-15,9.2
marmara,17145,2005-02-15,7.4
marmara,17145,2005-03-15,9.45
marmara,17145,2005-04-15,15.5
marmara,17145,2005-05-15,19.8
marmara,17145,2005-06-15,24.0
marmara,17145,2005-07-15,28.6
marmara,17145,2005-08-15,28.35
marmara,17145,2005-09-15,23.65
marmara,17145,2005-10-15,15.4
marmara,17145,2005-11-15,10.8
marmara,17145,2005-12-15,9.4
marmara,17145,2006-01-15,7.35
marmara,17145,2006-02-15,7.5
marmara,17145,2006-03-15,10.2
marmara,17145,2006-04-15,16.95
marmara,17145,2006-05-15,20.85
marmara,17145,2006-06-15,24.8
marmara,17145,2006-07-15,27.35
marmara,17145,2006-08-15,29.9
marmara,17145,2006-09-15,24.5
marmara,17145,2006-10-15,19.5
marmara,17145,2006-11-15,10.95
marmara,17145,2006-12-15,7.35
marmara,17150,2005-01-15,7.6
marmara,17150,2005-02-15,5.4
marmara,17150,2005-03-15,8.8
marmara,17150,2005-04-15,12.8
marmara,17150,2005-05-15,17.099999999999998
marmara,17150,2005-06-15,20.8
marmara,17150,2005-07-15,25.1
marmara,17150,2005-08-15,26.6
marmara,17150,2005-09-15,21.95
marmara,17150,2005-10-15,13.4
marmara,17150,2005-11-15,9.3
marmara,17150,2005-12-15,7.5
marmara,17150,2006-01-15,4.199999999999998
marmara,17150,2006-02-15,5.6000000000000005
marmara,17150,2006-03-15,8.45
marmara,17150,2006-04-15,15.1
marmara,17150,2006-05-15,17.8
marmara,17150,2006-06-15,23.700000000000006
marmara,17150,2006-07-15,23.5
marmara,17150,2006-08-15,27.2
marmara,17150,2006-09-15,20.5
marmara,17150,2006-10-15,17.7
marmara,17150,2006-11-15,9.0
marmara,17150,2006-12-15,1.5499999999999998
ege,17155,2006-01-15,-3.0
ege,17155,2006-02-15,-1.0999999999999996
ege,17155,2006-03-15,9.6
ege,17155,2006-04-15,11.7
ege,17155,2006-05-15,15.75
ege,17155,2006-06-15,19.95
ege,17155,2006-07-15,21.200000000000006
ege,17155,2006-08-15,24.35
ege,17155,2006-09-15,18.55
ege,17155,2006-10-15,17.099999999999998
ege,17155,2006-11-15,5.65
ege,17155,2006-12-15,0.4500000000000002
iç_anadolu,17160,2005-01-15,4.0
iç_anadolu,17160,2005-02-15,1.75
iç_anadolu,17160,2005-03-15,6.5
iç_anadolu,17160,2005-04-15,12.3
iç_anadolu,17160,2005-05-15,15.85
iç_anadolu,17160,2005-06-15,20.1
iç_anadolu,17160,2005-07-15,24.4
iç_anadolu,17160,2005-08-15,25.0
iç_anadolu,17160,2005-09-15,17.95
iç_anadolu,17160,2005-10-15,12.0
iç_anadolu,17160,2005-11-15,8.4
iç_anadolu,17160,2005-12-15,4.2
iç_anadolu,17160,2006-01-15,-5.4
iç_anadolu,17160,2006-02-15,2.499999999999999
iç_anadolu,17160,2006-03-15,8.5
iç_anadolu,17160,2006-04-15,10.6
iç_anadolu,17160,2006-05-15,17.4
iç_anadolu,17160,2006-06-15,21.9
iç_anadolu,17160,2006-07-15,21.5
iç_anadolu,17160,2006-08-15,26.200000000000006
iç_anadolu,17160,2006-09-15,19.0
iç_anadolu,17160,2006-10-15,16.95
iç_anadolu,17160,2006-11-15,3.0
iç_anadolu,17160,2006-12-15,-0.75
marmara,17175,2005-01-15,8.7
marmara,17175,2005-02-15,7.250000000000001
marmara,17175,2005-03-15,10.15
marmara,17175,2005-04-15,15.35
marmara,17175,2005-05-15,20.5
marmara,17175,2005-06-15,23.65
marmara,17175,2005-07-15,25.85
marmara,17175,2005-08-15,28.85
marmara,17175,2005-09-15,24.2
marmara,17175,2005-10-15,16.55
marmara,17175,2005-11-15,10.55
marmara,17175,2005-12-15,8.899999999999997
marmara,17175,2006-01-15,6.750000000000001
marmara,17175,2006-02-15,7.749999999999999
marmara,17175,2006-03-15,9.85
marmara,17175,2006-04-15,16.25
marmara,17175,2006-05-15,21.200000000000006
marmara,17175,2006-06-15,24.85
marmara,17175,2006-07-15,26.5
marmara,17175,2006-08-15,29.3
marmara,17175,2006-09-15,24.450000000000006
marmara,17175,2006-10-15,19.55
marmara,17175,2006-11-15,10.8
marmara,17175,2006-12-15,7.45
ege,17180,2005-01-15,9.4
ege,17180,2005-02-15,8.2
ege,17180,2005-03-15,10.35
ege,17180,2005-04-15,14.1
ege,17180,2005-05-15,20.4
ege,17180,2005-06-15,23.700000000000006
ege,17180,2005-07-15,27.4
ege,17180,2005-08-15,28.6
ege,17180,2005-09-15,23.85
ege,17180,2005-10-15,16.400000000000002
ege,17180,2005-11-15,11.5
ege,17180,2005-12-15,10.0
ege,17180,2006-01-15,6.75
ege,17180,2006-02-15,7.85
ege,17180,2006-03-15,10.75
ege,17180,2006-04-15,16.6
ege,17180,2006-05-15,19.55
ege,17180,2006-06-15,25.95
ege,17180,2006-07-15,28.15
ege,17180,2006-08-15,30.15
ege,17180,2006-09-15,24.2
ege,17180,2006-10-15,18.8
ege,17180,2006-11-15,11.05
ege,17180,2006-12-15,7.15
ege,17184,2006-01-15,4.200000000000001
ege,17184,2006-02-15,6.9
ege,17184,2006-03-15,9.85
ege,17184,2006-04-15,15.9
ege,17184,2006-05-15,20.9
ege,17184,2006-06-15,24.15
ege,17184,2006-07-15,27.5
ege,17184,2006-08-15,28.95
ege,17184,2006-09-15,24.2
ege,17184,2006-10-15,19.85
ege,17184,2006-11-15,9.9
ege,17184,2006-12-15,5.0
ege,17186,2007-01-15,8.549999999999999
ege,17186,2007-02-15,8.3
ege,17186,2007-03-15,13.35
ege,17186,2007-04-15,15.8
ege,17186,2007-05-15,23.55
ege,17186,2007-06-15,28.85
ege,17186,2007-07-15,32.3
ege,17186,2007-08-15,30.3
ege,17186,2007-09-15,27.65
ege,17186,2007-10-15,19.15
ege,17186,2007-11-15,14.6
ege,17186,2007-12-15,8.0
ege,17186,2008-01-15,6.0
ege,17186,2008-02-15,7.899999999999999
ege,17186,2008-03-15,13.6
ege,17186,2008-04-15,18.85
ege,17186,2008-05-15,21.8
ege,17186,2008-06-15,27.450000000000006
ege,17186,2008-07-15,29.3
ege,17186,2008-08-15,30.5
ege,17186,2008-09-15,24.55
ege,17186,2008-10-15,18.45
ege,17186,2008-11-15,16.65
ege,17186,2008-12-15,10.25
ege,17190,2005-01-15,3.6
ege,17190,2005-02-15,1.2000000000000002
ege,17190,2005-03-15,5.4
ege,17190,2005-04-15,10.7
ege,17190,2005-05-15,15.3
ege,17190,2005-06-15,19.0
ege,17190,2005-07-15,23.0
ege,17190,2005-08-15,23.9
ege,17190,2005-09-15,18.05
ege,17190,2005-10-15,11.25
ege,17190,2005-11-15,6.6
ege,17190,2005-12-15,4.8
ege,17190,2006-01-15,-4.8
ege,17190,2006-02-15,-1.1499999999999997
ege,17190,2006-03-15,7.55
ege,17190,2006-04-15,12.3
ege,17190,2006-05-15,16.4
ege,17190,2006-06-15,20.1
ege,17190,2006-07-15,22.15
ege,17190,2006-08-15,25.4
ege,17190,2006-09-15,18.5
ege,17190,2006-10-15,15.95
ege,17190,2006-11-15,4.85
ege,17190,2006-12-15,0.7000000000000002
ege,17190,2007-01-15,2.0
ege,17190,2007-02-15,1.1999999999999993
ege,17190,2007-03-15,7.25
ege,17190,2007-04-15,9.1
ege,17190,2007-05-15,18.15
ege,17190,2007-06-15,22.05
ege,17190,2007-07-15,24.85
ege,17190,2007-08-15,24.8
ege,17190,2007-09-15,20.3
ege,17190,2007-10-15,13.95
ege,17190,2007-11-15,9.4
ege,17190,2007-12-15,2.75
ege,17190,2008-01-15,-0.3999999999999994
ege,17190,2008-02-15,-0.9500000000000002
ege,17190,2008-03-15,11.15
ege,17190,2008-04-15,15.15
ege,17190,2008-05-15,14.65
ege,17190,2008-06-15,21.35
ege,17190,2008-07-15,23.85
ege,17190,2008-08-15,24.6
ege,17190,2008-09-15,19.15
ege,17190,2008-10-15,12.8
ege,17190,2008-11-15,9.4
ege,17190,2008-12-15,3.3000000000000007
ege,17190,2009-01-15,0.4499999999999993
ege,17190,2009-02-15,3.75
ege,17190,2009-03-15,7.799999999999999
ege,17190,2009-04-15,10.2
ege,17190,2009-05-15,16.3
ege,17190,2009-06-15,21.15
ege,17190,2009-07-15,23.35
ege,17190,2009-08-15,22.200000000000006
ege,17190,2009-09-15,18.3
ege,17190,2009-10-15,16.3
ege,17190,2009-11-15,8.45
ege,17190,2009-12-15,6.6
ege,17190,2010-01-15,3.45
ege,17190,2010-02-15,5.0
ege,17190,2010-03-15,8.100000000000001
ege,17190,2010-04-15,10.8
ege,17190,2010-05-15,17.35
ege,17190,2010-06-15,21.45
ege,17190,2010-07-15,26.85
ege,17190,2010-08-15,26.15
ege,17190,2010-09-15,20.75
ege,17190,2010-10-15,11.25
ege,17190,2010-11-15,11.3
ege,17190,2010-12-15,6.300000000000002
ege,17190,2011-01-15,2.95
ege,17190,2011-02-15,-0.5999999999999996
ege,17190,2011-03-15,6.4
ege,17190,2011-04-15,8.35
ege,17190,2011-05-15,13.75
ege,17190,2011-06-15,19.25
ege,17190,2011-07-15,23.95
ege,17190,2011-08-15,22.8
ege,17190,2011-09-15,19.3
ege,17190,2011-10-15,11.25
ege,17190,2011-11-15,5.1000000000000005
ege,17190,2011-12-15,3.7
ege,17190,2012-01-15,-6.15
ege,17190,2012-02-15,-2.5
ege,17190,2012-03-15,5.1
ege,17190,2012-04-15,13.65
ege,17190,2012-05-15,16.75
ege,17190,2012-06-15,20.0
ege,17190,2012-07-15,24.9
ege,17190,2012-08-15,21.1
ege,17190,2012-09-15,20.200000000000006
ege,17190,2012-10-15,17.3
ege,17190,2012-11-15,10.7
ege,17190,2012-12-15,7.15
ege,17190,2013-01-15,1.8500000000000003
ege,17190,2013-02-15,7.050000000000002
ege,17190,2013-03-15,7.049999999999999
ege,17190,2013-04-15,13.7
ege,17190,2013-05-15,18.3
ege,17190,2013-06-15,21.35
ege,17190,2013-07-15,22.25
ege,17190,2013-08-15,23.4
ege,17190,2013-09-15,18.6
ege,17190,2013-10-15,11.8
ege,17190,2013-11-15,10.1
ege,17190,2013-12-15,2.35
ege,17190,2014-01-15,5.7
ege,17190,2014-02-15,6.15
ege,17190,2014-03-15,8.55
ege,17190,2014-04-15,13.9
ege,17190,2014-05-15,16.5
ege,17190,2014-06-15,20.55
ege,17190,2014-07-15,23.3
ege,17190,2014-08-15,25.15
ege,17190,2014-09-15,19.0
ege,17190,2014-10-15,12.6
ege,17190,2014-11-15,8.0
ege,17190,2014-12-15,5.5
ege,17190,2015-01-15,-2.499999999999999
ege,17190,2015-02-15,3.6000000000000005
ege,17190,2015-03-15,7.699999999999998
ege,17190,2015-04-15,11.25
ege,17190,2015-05-15,17.6
ege,17190,2015-06-15,17.95
ege,17190,2015-07-15,23.6
ege,17190,2015-08-15,21.85
ege,17190,2015-09-15,22.9
ege,17190,2015-10-15,14.25
ege,17190,2015-11-15,9.05
ege,17190,2015-12-15,2.05
ege,17190,2016-01-15,0.3500000000000005
ege,17190,2016-02-15,8.45
ege,17190,2016-03-15,10.3
ege,17190,2016-04-15,14.55
ege,17190,2016-05-15,16.75
ege,17190,2016-06-15,20.9
ege,17190,2016-07-15,25.200000000000006
ege,17190,2016-08-15,23.3
ege,17190,2016-09-15,18.05
ege,17190,2016-10-15,15.55
ege,17190,2016-11-15,7.550000000000002
ege,17190,2016-12-15,1.4500000000000002
ege,17190,2018-01-15,2.9000000000000004
ege,17190,2018-02-15,7.9
ege,17190,2018-03-15,10.85
ege,17190,2018-04-15,13.75
ege,17190,2018-05-15,16.3
ege,17190,2018-06-15,20.35
ege,17190,2018-07-15,23.200000000000006
ege,17190,2018-08-15,22.45
ege,17190,2018-09-15,21.05
ege,17190,2018-10-15,12.4
ege,17190,2018-11-15,9.5
ege,17190,2018-12-15,0.2999999999999998
ege,17190,2020-01-15,-0.75
ege,17190,2020-02-15,3.5
ege,17190,2020-03-15,7.35
ege,17190,2020-04-15,11.4
ege,17190,2020-05-15,17.45
ege,17190,2020-06-15,18.8
ege,17190,2020-07-15,24.15
ege,17190,2020-08-15,24.25
ege,17190,2020-09-15,24.3
ege,17190,2020-10-15,18.9
ege,17190,2020-11-15,6.1
ege,17190,2020-12-15,5.45
iç_anadolu,17191,2005-01-15,4.6
iç_anadolu,17191,2005-02-15,1.2000000000000002
iç_anadolu,17191,2005-03-15,6.65
iç_anadolu,17191,2005-04-15,11.35
iç_anadolu,17191,2005-05-15,16.5
iç_anadolu,17191,2005-06-15,20.5
iç_anadolu,17191,2005-07-15,25.1
iç_anadolu,17191,2005-08-15,26.15
iç_anadolu,17191,2005-09-15,19.5
iç_anadolu,17191,2005-10-15,10.75
iç_anadolu,17191,2005-11-15,6.95
iç_anadolu,17191,2005-12-15,2.4000000000000004
iç_anadolu,17191,2006-01-15,-6.9
iç_anadolu,17191,2006-02-15,-1.2499999999999991
iç_anadolu,17191,2006-03-15,7.75
iç_anadolu,17191,2006-04-15,11.45
iç_anadolu,17191,2006-05-15,18.45
iç_anadolu,17191,2006-06-15,21.75
iç_anadolu,17191,2006-07-15,22.5
iç_anadolu,17191,2006-08-15,26.6
iç_anadolu,17191,2006-09-15,20.0
iç_anadolu,17191,2006-10-15,16.95
iç_anadolu,17191,2006-11-15,5.0
iç_anadolu,17191,2006-12-15,-1.0
iç_anadolu,17192,2005-01-15,3.2
iç_anadolu,17192,2005-02-15,2.3999999999999995
iç_anadolu,17192,2005-03-15,6.499999999999999
iç_anadolu,17192,2005-04-15,13.2
iç_anadolu,17192,2005-05-15,17.0
iç_anadolu,17192,2005-06-15,21.0
iç_anadolu,17192,2005-07-15,24.6
iç_anadolu,17192,2005-08-15,24.950000000000006
iç_anadolu,17192,2005-09-15,17.55
iç_anadolu,17192,2005-10-15,12.05
iç_anadolu,17192,2005-11-15,9.55
iç_anadolu,17192,2005-12-15,4.050000000000002
iç_anadolu,17192,2006-01-15,-3.3500000000000005
iç_anadolu,17192,2006-02-15,1.9000000000000004
iç_anadolu,17192,2006-03-15,9.75
iç_anadolu,17192,2006-04-15,11.7
iç_anadolu,17192,2006-05-15,18.55
iç_anadolu,17192,2006-06-15,21.0
iç_anadolu,17192,2006-07-15,21.200000000000006
iç_anadolu,17192,2006-08-15,25.7
iç_anadolu,17192,2006-09-15,18.95
iç_anadolu,17192,2006-10-15,16.9
iç_anadolu,17192,2006-11-15,4.449999999999998
iç_anadolu,17192,2006-12-15,0.8999999999999995
iç_anadolu,17192,2007-01-15,2.249999999999999
iç_anadolu,17192,2007-02-15,2.25
iç_anadolu,17192,2007-03-15,10.6
iç_anadolu,17192,2007-04-15,10.3
iç_anadolu,17192,2007-05-15,19.2
iç_anadolu,17192,2007-06-15,22.5
iç_anadolu,17192,2007-07-15,24.2
iç_anadolu,17192,2007-08-15,25.2
iç_anadolu,17192,2007-09-15,20.2
iç_anadolu,17192,2007-10-15,14.35
iç_anadolu,17192,2007-11-15,8.5
iç_anadolu,17192,2007-12-15,2.05
iç_anadolu,17192,2008-01-15,-1.9000000000000004
iç_anadolu,17192,2008-02-15,-2.25
iç_anadolu,17192,2008-03-15,13.0
iç_anadolu,17192,2008-04-15,15.9
iç_anadolu,17192,2008-05-15,17.0
iç_anadolu,17192,2008-06-15,22.5
iç_anadolu,17192,2008-07-15,24.6
iç_anadolu,17192,2008-08-15,26.0
iç_anadolu,17192,2008-09-15,21.85
iç_anadolu,17192,2008-10-15,14.0
iç_anadolu,17192,2008-11-15,9.25
iç_anadolu,17192,2008-12-15,0.8999999999999986
iç_anadolu,17192,2009-01-15,-1.1999999999999993
iç_anadolu,17192,2009-02-15,7.0
iç_anadolu,17192,2009-03-15,9.3
iç_anadolu,17192,2009-04-15,11.6
iç_anadolu,17192,2009-05-15,17.45
iç_anadolu,17192,2009-06-15,22.1
iç_anadolu,17192,2009-07-15,24.0
iç_anadolu,17192,2009-08-15,22.4
iç_anadolu,17192,2009-09-15,17.35
iç_anadolu,17192,2009-10-15,16.9
iç_anadolu,17192,2009-11-15,10.2
iç_anadolu,17192,2009-12-15,6.1
iç_anadolu,17192,2010-01-15,4.4
iç_anadolu,17192,2010-02-15,5.1
iç_anadolu,17192,2010-03-15,10.0
iç_anadolu,17192,2010-04-15,11.85
iç_anadolu,17192,2010-05-15,18.65
iç_anadolu,17192,2010-06-15,22.1
iç_anadolu,17192,2010-07-15,25.9
iç_anadolu,17192,2010-08-15,26.8
iç_anadolu,17192,2010-09-15,21.2
iç_anadolu,17192,2010-10-15,13.9
iç_anadolu,17192,2010-11-15,12.1
iç_anadolu,17192,2010-12-15,9.5
iç_anadolu,17192,2011-01-15,4.3
iç_anadolu,17192,2011-02-15,0.9000000000000004
iç_anadolu,17192,2011-03-15,7.699999999999998
iç_anadolu,17192,2011-04-15,10.4
iç_anadolu,17192,2011-05-15,14.4
iç_anadolu,17192,2011-06-15,20.9
iç_anadolu,17192,2011-07-15,24.4
iç_anadolu,17192,2011-08-15,24.6
iç_anadolu,17192,2011-09-15,17.7
iç_anadolu,17192,2011-10-15,12.35
iç_anadolu,17192,2011-11-15,2.75
iç_anadolu,17192,2011-12-15,5.1000000000000005
iç_anadolu,17192,2013-01-15,2.35
iç_anadolu,17192,2013-02-15,7.05
iç_anadolu,17192,2013-03-15,10.65
iç_anadolu,17192,2013-04-15,14.9
iç_anadolu,17192,2013-05-15,19.9
iç_anadolu,17192,2013-06-15,22.45
iç_anadolu,17192,2013-07-15,22.25
iç_anadolu,17192,2013-08-15,24.0
iç_anadolu,17192,2013-09-15,18.9
iç_anadolu,17192,2013-10-15,14.65
iç_anadolu,17192,2013-11-15,9.9
iç_anadolu,17192,2013-12-15,0.6999999999999993
iç_anadolu,17192,2014-01-15,4.699999999999998
iç_anadolu,17192,2014-02-15,7.550000000000002
iç_anadolu,17192,2014-03-15,8.65
iç_anadolu,17192,2014-04-15,14.7
iç_anadolu,17192,2014-05-15,19.05
iç_anadolu,17192,2014-06-15,22.3
iç_anadolu,17192,2014-07-15,25.8
iç_anadolu,17192,2014-08-15,26.35
iç_anadolu,17192,2014-09-15,19.5
iç_anadolu,17192,2014-10-15,12.3
iç_anadolu,17192,2014-11-15,8.450000000000001
iç_anadolu,17192,2014-12-15,5.9
iç_anadolu,17192,2015-01-15,1.1499999999999997
iç_anadolu,17192,2015-02-15,4.6
iç_anadolu,17192,2015-03-15,10.15
iç_anadolu,17192,2015-04-15,12.5
iç_anadolu,17192,2015-05-15,19.8
iç_anadolu,17192,2015-06-15,19.4
iç_anadolu,17192,2015-07-15,25.4
iç_anadolu,17192,2015-08-15,24.8
iç_anadolu,17192,2015-09-15,24.1
iç_anadolu,17192,2015-10-15,14.9
iç_anadolu,17192,2015-11-15,8.799999999999997
iç_anadolu,17192,2015-12-15,-1.5499999999999998
iç_anadolu,17192,2016-01-15,0.4500000000000002
iç_anadolu,17192,2016-02-15,8.7
iç_anadolu,17192,2016-03-15,11.6
iç_anadolu,17192,2016-04-15,15.85
iç_anadolu,17192,2016-05-15,17.85
iç_anadolu,17192,2016-06-15,22.1
iç_anadolu,17192,2016-07-15,26.75
iç_anadolu,17192,2016-08-15,26.25
iç_anadolu,17192,2016-09-15,18.45
iç_anadolu,17192,2016-10-15,16.45
iç_anadolu,17192,2016-11-15,9.1
iç_anadolu,17192,2016-12-15,0.4500000000000002
iç_anadolu,17192,2018-01-15,3.9
iç_anadolu,17192,2018-02-15,9.45
iç_anadolu,17192,2018-03-15,12.95
iç_anadolu,17192,2018-04-15,13.65
iç_anadolu,17192,2018-05-15,19.45
iç_anadolu,17192,2018-06-15,22.75
iç_anadolu,17192,2018-07-15,24.950000000000006
iç_anadolu,17192,2018-08-15,25.75
iç_anadolu,17192,2018-09-15,21.950000000000006
iç_anadolu,17192,2018-10-15,14.5
iç_anadolu,17192,2018-11-15,7.6
iç_anadolu,17192,2018-12-15,1.25
iç_anadolu,17192,2020-01-15,2.6500000000000004
iç_anadolu,17192,2020-02-15,1.9
iç_anadolu,17192,2020-03-15,10.2
iç_anadolu,17192,2020-04-15,12.6
iç_anadolu,17192,2020-05-15,18.05
iç_anadolu,17192,2020-06-15,21.3
iç_anadolu,17192,2020-07-15,26.0
iç_anadolu,17192,2020-08-15,24.6
iç_anadolu,17192,2020-09-15,25.15
iç_anadolu,17192,2020-10-15,20.200000000000006
iç_anadolu,17192,2020-11-15,6.8
iç_anadolu,17192,2020-12-15,4.800000000000002
iç_anadolu,17196,2005-01-15,1.3499999999999996
iç_anadolu,17196,2005-02-15,-0.3000000000000007
iç_anadolu,17196,2005-03-15,6.0
iç_anadolu,17196,2005-04-15,13.35
iç_anadolu,17196,2005-05-15,15.85
iç_anadolu,17196,2005-06-15,19.5
iç_anadolu,17196,2005-07-15,23.200000000000006
iç_anadolu,17196,2005-08-15,24.4
iç_anadolu,17196,2005-09-15,16.7
iç_anadolu,17196,2005-10-15,10.7
iç_anadolu,17196,2005-11-15,4.3
iç_anadolu,17196,2005-12-15,2.6
iç_anadolu,17196,2006-01-15,-4.6000000000000005
iç_anadolu,17196,2006-02-15,0.0
iç_anadolu,17196,2006-03-15,8.35
iç_anadolu,17196,2006-04-15,11.55
iç_anadolu,17196,2006-05-15,17.8
iç_anadolu,17196,2006-06-15,22.1
iç_anadolu,17196,2006-07-15,20.8
iç_anadolu,17196,2006-08-15,24.7
iç_anadolu,17196,2006-09-15,17.75
iç_anadolu,17196,2006-10-15,15.4
iç_anadolu,17196,2006-11-15,5.200000000000001
iç_anadolu,17196,2006-12-15,-1.85
iç_anadolu,17196,2007-01-15,0.2000000000000001
iç_anadolu,17196,2007-02-15,0.9000000000000004
iç_anadolu,17196,2007-03-15,8.1
iç_anadolu,17196,2007-04-15,8.5
